HOLEID,PROJECTCODE,DEPTH,AZIMUTH,DIP,PRIORITY,SURVTYPE,PROSPECT,PROSPECTNAME,AZIMUTHTYPE,OBSERVACIONES
"ANR-64","0020",80,271.29,-78.46,1,"GIRO1","175","AMSA 2006","",""
"ANR-64","0020",90,270.25,-78.85,1,"GIRO1","175","AMSA 2006","",""
"ANR-64","0020",100,268.76,-78.96,1,"GIRO1","175","AMSA 2006","",""
"ANR-64","0020",110,266.44,-79.73,1,"GIRO1","175","AMSA 2006","",""
"ANR-64","0020",120,266.02,-80.21,1,"GIRO1","175","AMSA 2006","",""
"ANR-64","0020",130,266.07,-80.43,1,"GIRO1","175","AMSA 2006","",""
"ANR-64","0020",140,266.1,-80.64,1,"GIRO1","175","AMSA 2006","",""
"ANR-64","0020",150,265.82,-80.95,1,"GIRO1","175","AMSA 2006","",""
"ANR-64","0020",160,264.91,-81.44,1,"GIRO1","175","AMSA 2006","",""
"ANR-64","0020",170,262.86,-81.08,1,"GIRO1","175","AMSA 2006","",""
"ANR-64","0020",180,261.85,-81.8,1,"GIRO1","175","AMSA 2006","",""
"ANR-64","0020",190,262.42,-82.97,1,"GIRO1","175","AMSA 2006","",""
"ANR-64","0020",200,262.08,-83.2,1,"GIRO1","175","AMSA 2006","",""
"ANR-64","0020",210,260.24,-83.71,1,"GIRO1","175","AMSA 2006","",""
"ANR-64","0020",220,258.84,-83.54,1,"GIRO1","175","AMSA 2006","",""
"ANR-64","0020",230,259.06,-83.68,1,"GIRO1","175","AMSA 2006","",""
"ANR-64","0020",240,257.27,-83.76,1,"GIRO1","175","AMSA 2006","",""
"ANR-64","0020",247,256.14,-83.42,1,"GIRO1","175","AMSA 2006","",""
"ANR-65","0020",0,269.99,-75.25,1,"GIRO1","175","AMSA 2006","",""
"ANR-65","0020",306,269.99,-75.25,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",0,276.251,-73.507,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",10,277.88,-73.56,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",20,277.26,-72.2,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",30,278.16,-72.26,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",40,279.14,-72.1,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",50,279.32,-71.8,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",60,279.65,-71.57,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",70,279.74,-71.11,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",80,279.94,-70.67,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",90,279.86,-70.27,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",100,280.06,-69.71,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",110,279.74,-69.09,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",120,279.67,-68.91,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",130,279.1,-68.8,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",140,281.02,-68.33,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",150,282.11,-67.25,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",160,279.53,-66.99,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",170,281.11,-66.43,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",180,280.82,-66.38,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",190,281.69,-66.02,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",200,283.06,-65.49,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",210,282.38,-65.15,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",220,281.1,-65.11,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",230,282.2,-64.88,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",240,282.66,-64.77,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",250,283.04,-64.8,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",260,282.61,-64.61,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",270,282.89,-64.59,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",280,282.55,-64.42,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",290,282.62,-64.27,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",300,283.65,-64.36,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",310,283.44,-64.58,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",320,283.17,-64.73,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",330,282.44,-64.48,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",340,281.05,-64.83,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",350,280.98,-64.58,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",360,282,-64.3,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",370,283.05,-64.37,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",380,284.15,-64.76,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",390,284.53,-64.54,1,"GIRO1","175","AMSA 2006","",""
"ANR-7","0020",395,283.41,-64.54,1,"GIRO1","175","AMSA 2006","",""
"ANR-71","0020",0,209.79,-89.13,1,"GIRO1","424","AMSA 2008","",""
"ANR-71","0020",10,202.24,-89.11,1,"GIRO1","424","AMSA 2008","",""
"ANR-71","0020",20,184.75,-89.03,1,"GIRO1","424","AMSA 2008","",""
"ANR-71","0020",30,167.25,-88.94,1,"GIRO1","424","AMSA 2008","",""
"ANR-71","0020",40,126.9,-89.23,1,"GIRO1","424","AMSA 2008","",""
"ANR-71","0020",50,151.42,-88.63,1,"GIRO1","424","AMSA 2008","",""
"ANR-71","0020",60,145.57,-88.58,1,"GIRO1","424","AMSA 2008","",""
"ANR-71","0020",70,139.72,-88.53,1,"GIRO1","424","AMSA 2008","",""
"ANR-71","0020",80,155.67,-88.31,1,"GIRO1","424","AMSA 2008","",""
"ANR-71","0020",90,145.26,-88.34,1,"GIRO1","424","AMSA 2008","",""
"ANR-71","0020",100,141.32,-87.9,1,"GIRO1","424","AMSA 2008","",""
"ANR-71","0020",110,137.39,-87.47,1,"GIRO1","424","AMSA 2008","",""
"ANR-71","0020",120,140.65,-86.86,1,"GIRO1","424","AMSA 2008","",""
"ANR-71","0020",130,136.96,-86.28,1,"GIRO1","424","AMSA 2008","",""
"ANR-71","0020",140,137.71,-85.58,1,"GIRO1","424","AMSA 2008","",""
"ANR-71","0020",150,138.46,-84.88,1,"GIRO1","424","AMSA 2008","",""
"ANR-71","0020",160,136.15,-84.69,1,"GIRO1","424","AMSA 2008","",""
"ANR-71","0020",170,136.42,-83.81,1,"GIRO1","424","AMSA 2008","",""
"ANR-71","0020",180,134.05,-83.29,1,"GIRO1","424","AMSA 2008","",""
"ANR-71","0020",190,131.68,-82.77,1,"GIRO1","424","AMSA 2008","",""
"ANR-71","0020",200,130.75,-82.47,1,"GIRO1","424","AMSA 2008","",""
"ANR-71","0020",210,129.53,-81.75,1,"GIRO1","424","AMSA 2008","",""
"ANR-71","0020",220,131.07,-80.23,1,"GIRO1","424","AMSA 2008","",""
"ANR-71","0020",234,131.07,-80.23,1,"GIRO1","424","AMSA 2008","",""
"ANR-72","0020",0,89.43,-80.93,1,"GIRO1","424","AMSA 2008","",""
"ANR-72","0020",10,90.69,-80.92,1,"GIRO1","424","AMSA 2008","",""
"ANR-72","0020",20,91.15,-80.72,1,"GIRO1","424","AMSA 2008","",""
"ANR-72","0020",30,91.61,-80.51,1,"GIRO1","424","AMSA 2008","",""
"ANR-72","0020",40,91.52,-80.41,1,"GIRO1","424","AMSA 2008","",""
"ANR-72","0020",50,92.82,-79.84,1,"GIRO1","424","AMSA 2008","",""
"ANR-72","0020",60,93.09,-79.6,1,"GIRO1","424","AMSA 2008","",""
"ANR-72","0020",70,93.36,-79.36,1,"GIRO1","424","AMSA 2008","",""
"ANR-72","0020",80,93.11,-79.28,1,"GIRO1","424","AMSA 2008","",""
"ANR-72","0020",90,93.68,-79.25,1,"GIRO1","424","AMSA 2008","",""
"ANR-72","0020",100,94.01,-78.75,1,"GIRO1","424","AMSA 2008","",""
"ANR-72","0020",110,94.33,-78.25,1,"GIRO1","424","AMSA 2008","",""
"ANR-72","0020",120,95.7,-78.4,1,"GIRO1","424","AMSA 2008","",""
"ANR-72","0020",130,96.94,-78.1,1,"GIRO1","424","AMSA 2008","",""
"ANR-72","0020",140,99.09,-78.03,1,"GIRO1","424","AMSA 2008","",""
"ANR-72","0020",150,101.24,-77.95,1,"GIRO1","424","AMSA 2008","",""
"ANR-72","0020",160,100.46,-77.5,1,"GIRO1","424","AMSA 2008","",""
"ANR-72","0020",170,102.09,-77.29,1,"GIRO1","424","AMSA 2008","",""
"ANR-72","0020",180,104.01,-76.98,1,"GIRO1","424","AMSA 2008","",""
"ANR-72","0020",190,105.92,-76.67,1,"GIRO1","424","AMSA 2008","",""
"ANR-72","0020",200,106.51,-76.18,1,"GIRO1","424","AMSA 2008","",""
"ANR-72","0020",210,108.04,-75.77,1,"GIRO1","424","AMSA 2008","",""
"ANR-72","0020",220,106.66,-75.58,1,"GIRO1","424","AMSA 2008","",""
"ANR-72","0020",240,106.66,-75.58,1,"GIRO1","424","AMSA 2008","",""
"ANR-74","0020",0,262.73,-80.55,1,"GIRO1","424","AMSA 2008","",""
"ANR-74","0020",10,266.08,-80.31,1,"GIRO1","424","AMSA 2008","",""
"ANR-74","0020",30,263.55,-80.32,1,"GIRO1","424","AMSA 2008","",""
"ANR-74","0020",40,261.63,-80.4,1,"GIRO1","424","AMSA 2008","",""
"ANR-74","0020",50,264.12,-80.65,1,"GIRO1","424","AMSA 2008","",""
"ANR-74","0020",70,264.5,-80.92,1,"GIRO1","424","AMSA 2008","",""
"ANR-74","0020",80,261.53,-81.17,1,"GIRO1","424","AMSA 2008","",""
"ANR-74","0020",90,266.32,-81.22,1,"GIRO1","424","AMSA 2008","",""
"ANR-74","0020",110,257.61,-80.95,1,"GIRO1","424","AMSA 2008","",""
"ANR-74","0020",120,255.53,-81.06,1,"GIRO1","424","AMSA 2008","",""
"ANR-74","0020",130,253.68,-80.89,1,"GIRO1","424","AMSA 2008","",""
"ANR-74","0020",150,251.32,-80.63,1,"GIRO1","424","AMSA 2008","",""
"ANR-74","0020",160,245.85,-80.71,1,"GIRO1","424","AMSA 2008","",""
"ANR-74","0020",170,242.02,-80.73,1,"GIRO1","424","AMSA 2008","",""
"ANR-74","0020",190,242.4,-80.51,1,"GIRO1","424","AMSA 2008","",""
"ANR-74","0020",200,240.6,-80.35,1,"GIRO1","424","AMSA 2008","",""
"ANR-74","0020",210,240.97,-80.21,1,"GIRO1","424","AMSA 2008","",""
"ANR-74","0020",230,237.33,-79.26,1,"GIRO1","424","AMSA 2008","",""
"ANR-74","0020",240,236.1,-78.51,1,"GIRO1","424","AMSA 2008","",""
"ANR-74","0020",250,238.17,-78.41,1,"GIRO1","424","AMSA 2008","",""
"ANR-74","0020",270,231.16,-78.41,1,"GIRO1","424","AMSA 2008","",""
"ANR-74","0020",280,230.98,-78.32,1,"GIRO1","424","AMSA 2008","",""
"ANR-74","0020",290,230.82,-78.1,1,"GIRO1","424","AMSA 2008","",""
"ANR-74","0020",300,230.82,-78.1,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",0,86.67,-70.17,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",10,87.03,-70.06,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",30,86.93,-70,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",40,85.98,-69.96,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",50,85.47,-70.04,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",70,84.76,-69.29,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",80,85.52,-69.1,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",90,88.01,-67.96,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",100,89.43,-66.68,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",110,90.84,-65.41,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",120,88.96,-64.23,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",130,90.84,-63.21,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",140,91.43,-62.48,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",150,92.02,-61.75,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",160,91.03,-60.3,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",170,92.59,-58.88,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",180,92.44,-57.62,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",190,92.29,-56.36,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",200,90.5,-54.89,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",210,89.69,-53.25,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",220,89.15,-51.99,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",230,88.6,-50.72,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",240,89.21,-49.44,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",250,88.92,-48.27,1,"GIRO1","424","AMSA 2008","",""
"ANR-75","0020",260,88.92,-48.27,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",0,90.88,-79.5,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",10,90.88,-79.4,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",20,90.89,-79.3,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",30,90.89,-79.19,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",40,91.72,-77.93,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",50,93.21,-78.11,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",60,93.09,-77.44,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",70,92.97,-76.77,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",80,91.3,-75.76,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",90,97.01,-76.01,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",100,96.33,-75.6,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",110,95.66,-75.19,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",120,96.72,-73.86,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",130,95.75,-74.14,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",140,95.83,-73.18,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",150,95.91,-72.22,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",160,97.77,-69.69,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",170,97.33,-70,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",180,97.9,-69.13,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",190,98.47,-68.25,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",200,101.31,-66.86,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",210,99.4,-66.89,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",220,100.77,-66.03,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",230,102.13,-65.17,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",240,103,-63.03,1,"GIRO1","424","AMSA 2008","",""
"ANR-76","0020",250,103,-63.03,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",0,92.22,-83.89,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",10,96.64,-83.49,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",20,99.06,-83.38,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",30,101.48,-83.28,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",40,98.19,-83.08,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",50,101.22,-83.06,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",60,101.06,-82.94,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",70,100.9,-82.83,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",80,99.06,-82.47,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",90,101.87,-82.32,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",100,104.67,-82.09,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",110,107.47,-81.87,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",120,103.99,-81.61,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",130,105.13,-81.24,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",140,107.61,-81.11,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",150,110.09,-80.98,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",160,108.26,-80.7,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",170,111.14,-80.14,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",180,113.59,-79.93,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",190,116.03,-79.72,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",200,118.03,-79.19,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",210,117.6,-78.97,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",220,118.3,-78.44,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",230,119,-77.92,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",240,119,-77.25,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",250,121.08,-76.65,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",260,123.21,-76.07,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",270,125.33,-75.5,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",280,123.15,-74.59,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",290,125.08,-73.21,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",300,124.96,-71.66,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",310,124.83,-70.11,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",320,127.32,-68.65,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",330,129.64,-67.61,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",340,129.49,-66.07,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",350,129.34,-64.53,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",360,128.9,-63.36,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",370,128.91,-62.99,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",380,129.23,-61.4,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",390,129.55,-59.8,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",400,129.38,-57.85,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",410,129.78,-56.45,1,"GIRO1","424","AMSA 2008","",""
"ANR-78","0020",432,129.78,-56.45,1,"GIRO1","424","AMSA 2008","",""
"ANR-8","0020",0,268.433,-73.785,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",10,268.17,-74.22,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",20,267.6,-74.28,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",30,265.5,-74.77,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",40,266.01,-75.26,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",50,264.59,-75.25,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",60,265.19,-75.32,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",70,263.45,-76.15,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",80,264.87,-76.52,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",90,268.27,-76.53,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",100,266.08,-76.6,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",110,266.3,-76.93,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",120,265.99,-77.13,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",130,265.82,-76.81,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",140,269.16,-76.71,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",150,264.05,-76.48,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",160,262.94,-76.05,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",170,257.61,-76.5,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",180,259.31,-76.3,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",190,260.73,-76.06,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",200,258.67,-75.9,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",210,258.4,-75.71,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",220,260.86,-74.8,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",230,260.79,-74.42,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",240,260.37,-74.59,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",250,261.53,-74.45,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",260,261.44,-74.35,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",270,261.72,-74.37,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",280,262.35,-74.15,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",290,262.67,-73.95,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",300,263.47,-73.68,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",310,263.63,-73.71,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",320,263.49,-73.85,1,"GIRO1","175","AMSA 2006","",""
"ANR-8","0020",330,264.03,-73.9,1,"GIRO1","175","AMSA 2006","",""
"ANR-80","0020",0,92.34,-84.42,1,"GIRO1","424","AMSA 2008","",""
"ANR-80","0020",10,97.68,-84.34,1,"GIRO1","424","AMSA 2008","",""
"ANR-80","0020",30,103.43,-84.06,1,"GIRO1","424","AMSA 2008","",""
"ANR-80","0020",40,97.23,-83.71,1,"GIRO1","424","AMSA 2008","",""
"ANR-80","0020",50,102.16,-83.53,1,"GIRO1","424","AMSA 2008","",""
"ANR-80","0020",70,101.6,-82.71,1,"GIRO1","424","AMSA 2008","",""
"ANR-80","0020",80,97.52,-82.29,1,"GIRO1","424","AMSA 2008","",""
"ANR-80","0020",90,103.38,-81.6,1,"GIRO1","424","AMSA 2008","",""
"ANR-80","0020",110,106.75,-80.34,1,"GIRO1","424","AMSA 2008","",""
"ANR-80","0020",120,104.14,-79.17,1,"GIRO1","424","AMSA 2008","",""
"ANR-80","0020",130,110.78,-78.31,1,"GIRO1","424","AMSA 2008","",""
"ANR-80","0020",150,110.88,-76.03,1,"GIRO1","424","AMSA 2008","",""
"ANR-80","0020",160,109.55,-75.06,1,"GIRO1","424","AMSA 2008","",""
"ANR-80","0020",170,111.56,-73.85,1,"GIRO1","424","AMSA 2008","",""
"ANR-80","0020",190,111.54,-71.95,1,"GIRO1","424","AMSA 2008","",""
"ANR-80","0020",200,110.13,-70.99,1,"GIRO1","424","AMSA 2008","",""
"ANR-80","0020",210,110.71,-69.63,1,"GIRO1","424","AMSA 2008","",""
"ANR-80","0020",230,111,-67.58,1,"GIRO1","424","AMSA 2008","",""
"ANR-80","0020",240,110.66,-66.83,1,"GIRO1","424","AMSA 2008","",""
"ANR-80","0020",270,110.66,-66.83,1,"GIRO1","424","AMSA 2008","",""
"ANR-81","0020",0,91.15,-72.66,1,"GIRO1","424","AMSA 2008","",""
"ANR-81","0020",10,92.17,-71.34,1,"GIRO1","424","AMSA 2008","",""
"ANR-81","0020",30,91.88,-71.16,1,"GIRO1","424","AMSA 2008","",""
"ANR-81","0020",40,92.72,-71.28,1,"GIRO1","424","AMSA 2008","",""
"ANR-81","0020",50,90.22,-70.76,1,"GIRO1","424","AMSA 2008","",""
"ANR-81","0020",70,92.81,-69.91,1,"GIRO1","424","AMSA 2008","",""
"ANR-81","0020",80,93.09,-69.49,1,"GIRO1","424","AMSA 2008","",""
"ANR-81","0020",90,94.74,-69.25,1,"GIRO1","424","AMSA 2008","",""
"ANR-81","0020",110,95.77,-67.5,1,"GIRO1","424","AMSA 2008","",""
"ANR-81","0020",120,96.4,-65.97,1,"GIRO1","424","AMSA 2008","",""
"ANR-81","0020",130,96.86,-64.93,1,"GIRO1","424","AMSA 2008","",""
"ANR-81","0020",150,97.46,-62.84,1,"GIRO1","424","AMSA 2008","",""
"ANR-81","0020",160,99.21,-61.37,1,"GIRO1","424","AMSA 2008","",""
"ANR-81","0020",170,101.43,-60.38,1,"GIRO1","424","AMSA 2008","",""
"ANR-81","0020",190,101.19,-58.72,1,"GIRO1","424","AMSA 2008","",""
"ANR-81","0020",200,101.04,-57.35,1,"GIRO1","424","AMSA 2008","",""
"ANR-81","0020",210,100.19,-57.12,1,"GIRO1","424","AMSA 2008","",""
"ANR-81","0020",222,100.19,-57.12,1,"GIRO1","424","AMSA 2008","",""
"ANR-82","0020",0,87.93,-84.69,1,"GIRO1","424","AMSA 2008","",""
"ANR-82","0020",10,84.27,-83.79,1,"GIRO1","424","AMSA 2008","",""
"ANR-82","0020",20,81.25,-83.49,1,"GIRO1","424","AMSA 2008","",""
"ANR-82","0020",30,78.24,-83.19,1,"GIRO1","424","AMSA 2008","",""
"ANR-82","0020",40,79.29,-82.8,1,"GIRO1","424","AMSA 2008","",""
"ANR-82","0020",50,80.6,-82.15,1,"GIRO1","424","AMSA 2008","",""
"ANR-82","0020",60,84.16,-82.08,1,"GIRO1","424","AMSA 2008","",""
"ANR-82","0020",70,87.71,-82.02,1,"GIRO1","424","AMSA 2008","",""
"ANR-82","0020",80,86.62,-81.67,1,"GIRO1","424","AMSA 2008","",""
"ANR-82","0020",90,91.33,-81.48,1,"GIRO1","424","AMSA 2008","",""
"ANR-82","0020",100,89.41,-81.15,1,"GIRO1","424","AMSA 2008","",""
"ANR-82","0020",110,87.49,-80.81,1,"GIRO1","424","AMSA 2008","",""
"ANR-82","0020",120,90.1,-80.7,1,"GIRO1","424","AMSA 2008","",""
"ANR-82","0020",130,93.36,-80.95,1,"GIRO1","424","AMSA 2008","",""
"ANR-82","0020",140,95.98,-80.32,1,"GIRO1","424","AMSA 2008","",""
"ANR-82","0020",150,98.6,-79.68,1,"GIRO1","424","AMSA 2008","",""
"ANR-82","0020",160,97.17,-78.56,1,"GIRO1","424","AMSA 2008","",""
"ANR-82","0020",170,104.33,-77.32,1,"GIRO1","424","AMSA 2008","",""
"ANR-82","0020",180,106.15,-75.62,1,"GIRO1","424","AMSA 2008","",""
"ANR-82","0020",190,107.96,-73.91,1,"GIRO1","424","AMSA 2008","",""
"ANR-82","0020",200,108.5,-72.67,1,"GIRO1","424","AMSA 2008","",""
"ANR-82","0020",210,112.39,-70.94,1,"GIRO1","424","AMSA 2008","",""
"ANR-82","0020",220,112.93,-69.48,1,"GIRO1","424","AMSA 2008","",""
"ANR-82","0020",230,113.47,-68.03,1,"GIRO1","424","AMSA 2008","",""
